skeleton	fscore	ions
Cinchona	0.9524	136.115_nl|159.075_nl|74.075_nl|114.105_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	136.115_nl|159.075_nl|74.075_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	136.115_nl|159.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	136.115_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	159.075_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|136.115_nl|159.075_nl|74.075_nl|114.105_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|136.115_nl|159.075_nl|74.075_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|136.115_nl|159.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|136.115_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|159.075_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	136.115_nl|159.075_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Cinchona	0.9524	129.055_frag|136.115_nl|159.075_nl|74.075_nl|114.105_nl|159.065_nl|165.115_nl|153.115_nl|77.0819_nl|106.0651_frag|181.0838_frag|136.1118_frag|180.0853_frag|108.0804_frag|143.0731_frag|167.0723_frag|134.0955_frag|144.0774_frag|122.096_frag|154.0655_frag|155.0713_frag|120.0767_frag|105.0688_frag|130.0665_frag|142.0645_frag|115.0535_frag
Chanofruticosinate	0.9091	187.055_nl|187.085_nl|132.045_nl
Akuammiline	0.8065	194.065_frag|261.135_frag|89.045_nl
Eburna	0.7895	107.055_nl|48.0644_nl
Eburna	0.7895	107.055_nl|77.0819_nl
Vobasine	0.7812	166.085_frag|231.085_nl|138.0917_frag|202.135_nl|144.0774_frag
Kopsane	0.7692	335.1023_frag|171.055_nl
Kopsane	0.7692	335.1023_frag|217.065_frag
Kopsane	0.7692	335.1023_frag|351.165_frag
Kopsane	0.7692	171.055_nl|379.1324_frag
Kopsane	0.7692	171.055_nl|319.1085_frag
Kopsane	0.7692	171.055_nl|351.135_frag
Kopsane	0.7692	171.055_nl|351.165_frag
Kopsane	0.7692	171.055_nl|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag
Kopsane	0.7692	217.065_frag|379.1324_frag
Kopsane	0.7692	217.065_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|351.165_frag
Kopsane	0.7692	351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	222.085_nl|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.135_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.135_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	222.085_nl|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.135_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.165_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|351.165_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.135_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|379.1324_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	217.065_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.135_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|351.135_frag|194.095_nl
