skeleton	fscore	ions
Lapidilectine.Lunduran	0.7143	184.085_nl|223.085_nl|274.105_frag|169.065_frag|214.045_frag|146.0599_frag|129.0667_frag|128.0559_frag|144.0774_frag|115.0535_frag
Lapidilectine.Lunduran	0.7143	241.095_nl|223.085_nl|274.105_frag|169.065_frag|214.045_frag|146.0599_frag|129.0667_frag|128.0559_frag|144.0774_frag|115.0535_frag
Sarpagine.Vobasine	0.7143	166.085_frag|164.0647_frag
Sarpagine.Vobasine	0.7143	166.085_frag|164.0647_frag|151.0528_frag
Akagerane.Macroline	0.6667	149.0872_frag|206.125_nl|145.105_nl|169.0796_frag|207.0958_frag|156.0799_frag|194.0907_frag|168.0819_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	154.1755_frag|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	369.1489_nl|154.1755_frag|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	372.1579_nl|154.1755_frag|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	154.1755_frag|317.1194_nl|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	369.1489_nl|372.1579_nl|154.1755_frag|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	369.1489_nl|154.1755_frag|317.1194_nl|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	372.1579_nl|154.1755_frag|317.1194_nl|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Arboricininan.Antirhinan.Vallesiachotaman	0.6667	369.1489_nl|372.1579_nl|154.1755_frag|317.1194_nl|267.1122_frag|128.0559_frag|127.0533_frag|117.0632_frag|130.0665_frag|143.0731_frag|144.0774_frag
Akuammiline.Vincorinan	0.5952	194.065_frag|261.135_frag
Akuammiline.Vincorinan	0.5952	194.055_frag|261.135_frag
Akuammiline.Vincorinan	0.5952	194.065_frag|194.055_frag|261.135_frag
Leuconoxane.Secoaspidosperma.Aspidofractane.Aspidosperma	0.5714	213.075_frag|134.0955_frag
Strychnidine	0.5556	254.107_frag|294.115_frag|213.075_frag
Strychnidine	0.5556	141.085_nl|254.107_frag|294.115_frag|57.0568_nl|213.075_frag
Strychnidine	0.5556	141.085_nl|254.107_frag|294.115_frag|57.0568_nl|144.1004_nl|213.075_frag
Ajmaline.Apogeissoschizane	0.5357	333.1579_frag|172.1105_frag
Eburna	0.5	251.0909_frag|290.1138_frag
Eburna	0.5	276.105_frag|251.0909_frag|290.1138_frag
Akuammicine.Condylocarpan	0.4902	252.1408_frag|235.125_frag|181.0838_frag|180.0853_frag
Akuammicine.Condylocarpan	0.4902	209.1084_frag|252.1408_frag|235.125_frag|181.0838_frag|180.0853_frag
Ervatamia.Indolocinchona	0.4688	140.1078_frag|180.0853_frag|129.0667_frag|128.0559_frag|154.0655_frag|156.0799_frag|167.0723_frag|130.0665_frag
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|168.135_nl|150.1245_frag|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|152.1398_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|123.0952_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|87.1031_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|113.115_nl|294.1781_frag|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|144.135_nl|150.1245_frag|294.1781_frag|87.1031_nl|123.0952_nl|125.1197_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|87.1031_nl
Quebrachamine.Andranginan.Iboga	0.4545	101.1167_nl|168.135_nl|150.1245_frag|152.1398_nl|113.115_nl|294.1781_frag|123.0952_nl
